userid,label,v1_mfcc1,v1_mfcc2,v1_mfcc3,v1_mfcc4,v1_mfcc5,v1_mfcc6,v1_mfcc7,v1_mfcc8,v1_mfcc9,v1_mfcc10,v1_mfcc11,v1_mfcc12,v1_mfcc13,v1_mfcc14,v1_mfcc15,v1_mfcc16,v1_mfcc17,v1_mfcc18,v1_mfcc19,v1_mfcc20,v1_mfcc21,v1_mfcc22,v1_mfcc23,v1_mfcc24,v1_mfcc25,v1_mfcc26,v1_mfcc27,v1_mfcc28,v1_mfcc29,v1_mfcc30,v1_mfcc31,v1_mfcc32,v1_mfcc33,v1_mfcc34,v1_mfcc35,v1_mfcc36,row_id,x_mean,x_std,x_mad,x_iqr,x_min,x_max,x_energy,x_jerk_mean,x_jerk_std,x_zcr,x_spectral_entropy,x_dominant_freq,x_spectral_centroid,x_entropy,y_mean,y_std,y_mad,y_iqr,y_min,y_max,y_energy,y_jerk_mean,y_jerk_std,y_zcr,y_spectral_entropy,y_dominant_freq,y_spectral_centroid,y_entropy,z_mean,z_std,z_mad,z_iqr,z_min,z_max,z_energy,z_jerk_mean,z_jerk_std,z_zcr,z_spectral_entropy,z_dominant_freq,z_spectral_centroid,z_entropy,corr_xy,corr_yz,corr_xz,mag_mean,mag_std,mag_mad,mag_iqr,mag_energy,mag_jerk_mean,mag_jerk_std,sma,mag_spectral_entropy,mag_dominant_freq,mag_spectral_centroid,mag_zcr,start_idx,start_time,activity,sensor,source_file,user
user2,wash_hands,121.571678745186,-7.34548630602701,1.96966783385691,-8.07991708335572,1.15016639675173,-6.00031558535843,-2.38849957645611,0.0985398266861254,-2.77546736830609,1.2345597197249,-3.63606612034318,1.05946855650458,131.156906333952,-5.17240042870283,-6.57158998868454,-1.44114112275108,-1.96589684693582,-1.96442973800624,-5.38235487375662,-1.35039043119951,-5.40222667684727,-3.46070913502446,-3.95193954196072,-0.606569533264827,120.33878000927,-1.13647153226591,-3.26114055662309,-1.79247259704912,-2.99858897930902,-5.69968497392302,-5.06304485002981,-0.486442087984425,-5.03158504923144,-1.39831684123056,-4.73233597033404,-2.29474395689555,user2_wash_hands_8,-0.3091997943058823,0.1629966493284076,0.08422851,0.17797852,-0.8327637,-0.0048828125,0.1221724204910878,-0.0038132439285714,0.1742548246698272,0.0,4.047565027097062,1.3411764705882354,3.016929837579587,1.9893590675736768,0.8423655793647055,0.2408151251000161,0.1354979999999999,0.26611327,0.029541016,1.4328613,0.7675716937753732,-0.0012788321428571,0.2558479739525836,0.0,4.093448013879148,0.6705882352941177,3.6013159433377275,1.826633460057929,-0.0935747935529411,0.5146103828812311,0.2956543,0.70141601,-1.2382813,1.1115723,0.2735800881576428,0.003447033095238,0.3249815285759084,0.0833333333333333,2.444824398810129,0.3352941176470588,1.3016741284112172,1.9984409758541988,0.0112246550778099,-0.4569635949729598,-0.0989076617552383,1.060347386191932,0.1974528374575581,0.0996929073534413,0.2214206713568791,1.1633242024241035,9.470226751943328e-05,0.2595200581730401,1.6041015665176477,4.693707362111507,8.047058823529412,7.620497195770675,0.0,680.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,121.180831654584,-4.49005532644409,-0.99088573486554,-6.59498259210069,-4.25606917000783,-4.43125071328034,-6.3781998849269,-0.238383374509057,-5.2123592834737,-0.0068393044479166,-1.46205297620721,-3.70014703652285,121.086725181386,-3.68246422797976,0.967488842312945,-10.3394275026167,-8.05189420145614,-4.73080880580387,-5.6026301810712,0.448194697803859,-3.73550430897095,1.67286645509107,-2.76191215189033,0.436827306036223,123.217393708037,-1.91414885740798,-6.82176573603735,-4.91294729720227,-3.01834326063543,-6.01434698176306,-6.46439359818561,-0.632154009281951,-1.2369665905285,1.31568661476658,-2.66179880465104,-3.10350201886276,user2_wash_hands_9,-0.3269473811882353,0.1188063009343911,0.0649414,0.1286621,-0.8562012,0.015136719,0.1210095272075583,0.0009562174999999,0.1396995478980367,0.0238095238095238,4.4298250253758,0.6705882352941177,3.848869472194389,1.594668885411705,0.8982508036470586,0.1762179256982639,0.0988769999999999,0.1984863,0.07763672,1.230957,0.8379072635899861,-0.0006103516666666,0.2446365520677239,0.0,4.703373867767512,9.388235294117647,7.172534483867163,1.7479852374261895,-0.157938879377647,0.3302794168646533,0.1845703199999999,0.437744134,-1.0058594,0.68359375,0.1340291828235224,-0.0027523949999999,0.271919714888752,0.1428571428571428,3.849098232916399,0.6705882352941177,2.8021368475050896,1.9717917906890483,0.0554968696550603,-0.3107261431805164,-0.0537723604511917,1.0331337491260837,0.159939457413577,0.1079845697835604,0.204132113116625,1.0929459736210665,-1.3574662136993708e-05,0.2101598543376054,1.540197036469412,4.822737977090004,9.388235294117647,7.283399891335202,0.0,765.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,123.78728962245,-4.65353637071512,-4.54896140178144,-7.35587573644887,-1.7796464348344,-1.10402383853602,-1.49897946911932,-4.88440609885762,-0.725420933479042,-1.66882575823375,2.10652210972427,3.05244380758235,118.848050461961,-0.461600379893107,-4.73830675257215,-6.78434406963993,-5.93738706580723,-4.47708264144211,-5.90201745736806,-2.30299500433464,-3.18454098236648,-1.40729290302993,-0.48857551597127,-2.57012693281096,123.680017824133,-5.07377001068249,-5.16439404609982,-7.31976896635051,-4.74440109017585,-4.14660625331038,-3.15125193553717,-6.07498830650351,-3.39270207695184,0.710440031924974,-4.69930421917396,-0.26207604345165,user2_wash_hands_10,-0.3407657417058823,0.1100131460667165,0.0544433699999999,0.10473632,-0.59155273,0.028564453,0.1282241830278568,0.0011335098809523,0.1231402611289156,0.0476190476190476,4.644632152226846,0.6705882352941177,4.734166947667853,1.870981982094196,0.787152458964706,0.3264661192261814,0.12548826,0.24975587,-0.1508789,1.4570313,0.7261891206567863,-0.0044323146428571,0.2969826559034724,0.0476190476190476,4.2432266841913435,1.0058823529411764,4.060140739496001,1.8293719091742768,0.0266745168294117,0.5168430615415819,0.37133789,0.85766601,-0.8129883,1.1420898,0.267838280111758,0.0105765207142857,0.2595466378705358,0.1309523809523809,2.8582584701690177,0.3352941176470588,1.3979234930798117,2.243976240331217,0.3807450515492344,-0.5935337628739061,-0.1994492613595866,1.0452160635739265,0.1725542356577388,0.0974991872152383,0.1869879375656611,1.122251583796401,-0.0022399350569785,0.2202925989968069,1.5712861917588237,4.967690259199904,2.682352941176471,6.799080338819604,0.0,850.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,126.500881341308,-4.89988004115185,-6.96998285994922,-6.47020203369749,-7.87773512846873,-5.11894731063389,-5.93463058056686,-3.15422439187667,-3.08712906516591,-0.97889152763204,-1.54170882667629,0.474496069988834,122.814635231814,-2.08820436970843,-7.83616556596043,-5.76023586981794,-8.60131337647541,-5.13717129204623,-5.66207226862168,-2.22284853384222,-2.63668090504074,-1.07067870406718,-2.63085210389002,-0.197501881767521,123.980507919798,-0.629234906878867,-8.50387161035277,-6.67292103416896,-12.4340169961229,-6.38297310700784,-4.77373621198267,-3.55985793108167,-4.32849556408372,0.478505463118525,-0.408050149773773,0.71769819771834,user2_wash_hands_11,-0.2824879368823529,0.0755251747866614,0.04907226,0.09985351,-0.4489746,-0.001953125,0.0855034865106039,-0.001293364047619,0.0887095800158013,0.0,4.4660275776917455,0.6705882352941177,4.396438195585377,1.8862770806337237,0.8335707709411766,0.2258335265059076,0.0925293,0.2465819999999999,0.12670898,1.2207031,0.7458410118615617,0.00915818,0.1975224621158091,0.0,4.697900493826116,0.0,5.646592110306633,1.862689163096395,0.0371754346,0.4583639130919114,0.27148439,0.76953125,-0.6970215,1.1247559,0.2114794897626283,-0.0146978473809523,0.1984273465426559,0.0595238095238095,2.5434120633373496,0.3352941176470588,1.1021946303543728,2.044359667387871,0.0389699181740912,-0.6049860488330476,-0.1553029616550516,1.013964151482663,0.1212463922879252,0.0748163267561059,0.1535602824024969,1.042823988134794,-0.0020769538784824,0.1677510803268516,1.5197897520705883,4.9017000189003115,9.05294117647059,7.576405447163511,0.0,935.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,129.639546432687,-6.80577249322754,-5.79738400579619,-9.49164975308526,-6.88909609498685,-7.37205260066473,-0.517499377900778,-5.58419455504113,-2.41339600687444,-1.88431630580683,-1.30543699525444,1.86401072313695,119.515640702668,2.11599705172453,-6.02288273150861,-8.19798229912852,-9.89216512305658,-7.56548871110107,-6.07338235156781,-0.766638455243221,-3.83694749094957,-0.0395955972552727,-0.62492652783401,-1.40694895887254,118.987654254878,2.47309131177146,-6.91315858388614,-9.4329011808838,-8.09774045013033,-6.89088087843544,-5.74518576007273,-2.7723112558324,-3.00259663893749,-0.290668705698138,-1.28156273941396,-0.49899674190171,user2_wash_hands_12,-0.2724408319764705,0.1543451144687685,0.07006835,0.14428711,-0.8251953,0.3466797,0.0980464212884087,0.0008196151190476,0.2031175080188072,0.0476190476190476,4.484364460884978,4.023529411764706,6.655411155057812,1.6215529852988253,0.8993393827058825,0.1403424074878908,0.0874023699999999,0.16308595,0.4086914,1.2668457,0.8285073166252944,-0.0012236095238095,0.2008471722499969,0.0,4.90935151324597,10.394117647058824,7.159060136282006,1.878663909724598,-0.3325597436235294,0.2787953544134651,0.1174316399999999,0.2331542999999999,-0.93652344,0.71191406,0.1883228327214772,0.0004039947619047,0.3011733139395374,0.0952380952380952,4.103843625419509,3.6882352941176473,4.804345023237002,1.7126438651618496,-0.4901746525574623,-0.4599198020885355,0.4830599287919219,1.0423974711495496,0.1681787227214078,0.0890998337747712,0.1860585263199312,1.1148765706351809,-0.0014882652178287,0.229475436916473,1.5704704721411764,4.795922530340245,3.6882352941176473,6.968899224998726,0.0,1020.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,118.709647953805,1.38503122895686,-5.74628606484308,-7.84459770159166,-9.10604562422333,-5.6165112968129,-6.2547351389791,-2.98291187073134,-3.26909197371027,-0.239929358045482,0.715355722325235,-0.558242257110486,126.789415344577,-4.26519435694157,-2.98498227305984,-8.92186714692072,-2.18319941833306,-7.10875462895716,-7.28470457290877,1.02427305159295,-2.12026944645448,1.92547258806057,-3.39898847804691,1.70965521201667,135.796750967396,-5.6920042565154,-3.67238666593724,-6.53687082287393,-2.08555454300183,-5.1218679711213,-5.74294250031401,-5.49668507721408,0.579180840860875,0.729501706592805,-1.4491364565787,-2.22577718428777,user2_wash_hands_13,-0.2587488509117647,0.1115831531641376,0.0654296899999999,0.1586914,-0.48291016,0.07763672,0.07940176791821,-0.0016537620238095,0.1165227683602123,0.0238095238095238,3.98446761439267,0.6705882352941177,3.5589199421409137,2.0000145046635622,0.8693704059999999,0.2022534670419515,0.1064453,0.2561035,0.1459961,1.3928223,0.7967113677590947,0.0017002651190476,0.2252829408987442,0.0,4.891160118399675,6.03529411764706,6.86442609773318,1.7249505193183468,-0.0867158786941176,0.4128446115076708,0.14453125,0.378417969,-0.60253906,1.1462402,0.1779603168686125,0.0049089704761904,0.1720847149123433,0.0595238095238095,2.613766120657483,0.3352941176470588,1.2411766372406636,1.8555729524631237,0.1430512251365528,-0.5123713824322325,-0.4099586179229578,1.0163134119796715,0.1455352231459977,0.1066641111653228,0.2132990012973928,1.054073452545917,0.0013779449472019,0.2065350766321661,1.4879337087588236,4.7961754183235215,5.7,6.254664242532525,0.0,1105.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,134.755360446553,-7.83125022787163,-1.49332366702619,-4.1740299384345,-4.20483746957726,-2.46672839343561,-1.51654784151246,-0.111381474435415,-2.3920785385134,-0.919600453018456,2.24694548164549,-2.20676723763204,138.253561013235,-8.42651204078286,-4.02257092554479,-1.08219701274753,-3.55366420109379,-6.74146683256325,-2.17302590101783,0.662764295513156,-5.61972531674586,0.44060285036493,0.287768596816952,-3.48122929212191,135.90781740229,-8.81614373237115,-1.84479947839716,-2.44076977303405,-3.74524606623781,-2.10324292289365,-2.18982469341315,-1.70255977778257,1.57867487294322,-1.57969340324762,0.61439339773887,-0.115831814681707,user2_wash_hands_14,-0.2604032628941176,0.0907995027935061,0.05297851,0.125,-0.48779297,-0.02734375,0.0760544090334508,0.0006277902380952,0.109663564751735,0.0,4.502573238598278,1.3411764705882354,4.99608985290159,2.006808410688121,0.8991641781411762,0.1758574189527063,0.0681152399999999,0.14013672,0.024169922,1.3771973,0.8394220510530052,0.0007295154761904,0.2440250143718387,0.0,4.76791966635203,12.07058823529412,7.534473376281004,1.4297161032894554,-0.2763528290235294,0.3005209646542444,0.18481448,0.36425781,-0.84716797,0.7973633,0.1666837363060256,-0.0040021623809523,0.2032662721524893,0.0714285714285714,3.9122518362151615,0.3352941176470588,2.451311675464079,1.8573278030096627,-0.0257374907879862,-0.2568473863732467,-0.0560134271373788,1.0304201142745968,0.1428096092383431,0.0830731397803492,0.148347625433922,1.0821601963924814,0.0014181716538342,0.2104075087521863,1.5168600680588236,4.708040127065161,12.07058823529412,7.930097375413466,0.0,1190.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,134.978879229947,-8.18884994684591,1.72946886536226,-5.04341824424413,-0.644002309345897,-4.06683362720776,-1.30285507921003,1.51599241422254,-1.68380310459003,0.374156899073867,-1.93220110872359,-0.167252366257411,133.876539365567,-7.58036320821411,-0.534900286897937,-0.825935247135778,-1.16946891735469,-2.8467631329906,-1.8534307948221,-0.0684040045808464,2.25332976909237,-0.972307369068408,-3.77772880233935,-1.72656168214287,135.528347624226,-8.77593887017821,-1.62570989353795,-0.110332496485921,-0.844133489247233,-5.07028698536371,-1.81084282325417,1.28162160427961,-3.30312117872414,1.54558317231606,0.026151267207063,-4.1427376494532,user2_wash_hands_15,-0.28186753264,0.2893817603780293,0.1755370999999999,0.34790039,-1.09375,0.28637695,0.1631911091960486,-0.0018572126309523,0.3841685882411379,0.2023809523809523,4.25774108842391,3.3529411764705888,6.191261361892999,2.0573638405428207,0.931611900470588,0.2282175601668859,0.1472167700000001,0.3012696000000001,0.32641602,1.5737305,0.9199839878669476,0.0002528601190476,0.3001999018819819,0.0,4.356600765172166,3.3529411764705888,6.144665952548776,1.9256181443312816,-0.1896168455811764,0.5610719240729911,0.3237304699999999,0.6960449000000001,-1.2575684,1.4567871,0.350756252111124,0.0047084263095238,0.598905375080362,0.2619047619047619,3.84257934436454,3.3529411764705888,4.712031089349062,2.0470351513353857,-0.7504905185545159,-0.657076321243753,0.6890001228500507,1.15600111298528,0.312398425013498,0.1478280353941085,0.3766939637234336,1.43393134917412,-0.0011782893898607,0.4141577231075868,1.7398782163647055,4.702794502475446,3.3529411764705888,6.216089736670668,0.0,1275.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,135.712564933443,-8.26277662261077,0.357964968696079,-1.16940167863553,-2.78638804174809,-3.62568208395557,-2.81120226628095,1.63652516638355,-2.82230061016786,-0.575964724597861,-1.53307015156182,-3.94289364653335,137.247199266553,-10.2604975755092,-2.81374958220193,1.30621514358421,-3.33417604958153,-5.62203266663267,0.543440343941502,1.05004299635402,-1.38718049046852,1.74262491018372,-1.17978126095505,-4.50354951386691,134.936215223507,-8.30573960912842,-0.504392433650876,-2.45760221339288,-0.738457298380574,-4.68470665378608,-0.813685985492845,0.0255580425469625,-0.319974099608807,-1.63213660834479,-0.474976110117918,-2.72374857571148,user2_wash_hands_16,-0.2427964144823529,0.1190368511052234,0.0522460899999999,0.09838867,-0.6413574,0.045410156,0.0731198708065336,0.0006423223809523,0.1486174913376222,0.0238095238095238,4.7270596349331795,2.347058823529412,6.4998122000830625,1.792613354764519,0.8925091918117647,0.2269555487885253,0.0893554999999999,0.1689453600000001,0.048339844,1.6130371,0.8480814785943902,0.0007672991666666,0.2633040002248556,0.0,4.966724233187837,1.6764705882352944,5.594206306905714,1.539575216815437,-0.1392779173599999,0.3952115757547224,0.19970703,0.450195313,-0.7922363,1.0922852,0.1755905278746697,-0.0077950614285714,0.2033308970638458,0.1071428571428571,3.3316548983143583,1.3411764705882354,1.749489010593583,1.936480802377968,-0.1777714551974007,-0.4985179949825467,0.0012732045080963,1.0334696795575675,0.1695060432868762,0.0889503893459116,0.1677015260630743,1.0967918772755936,0.0019455161569601,0.2301744716281654,1.4947581574752942,4.824767061778739,6.03529411764706,7.288944528948448,0.0,1360.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,135.132561872282,-9.88602590779033,-1.62885800157977,0.0429413653444082,-3.93990121102561,-4.65772282130192,-0.0963577963195816,-1.99964223443411,-0.382177465034619,-0.503071811447508,-1.39799911466233,-2.27666856218758,134.586414479237,-9.62132780662508,-0.280723719546425,0.157053563913085,-5.95748175321003,-2.74847881404531,-0.762060898228421,0.798187069008142,0.860807632818121,1.16377584689597,-2.33167448468562,-2.81896078486582,132.537890867888,-5.30645798804146,0.11970455075761,-1.08483182172838,0.169630323249149,-5.72581975652005,-0.789654740035756,2.10717034397035,-2.50375640415269,-0.451371142759728,-0.0853219741948797,-4.47369709496956,user2_wash_hands_17,-0.2494571462823529,0.1043003182347394,0.0600585899999999,0.1328125,-0.53930664,-0.049072266,0.0731074242152031,-0.0001482282142857,0.1174019199391647,0.0,4.762901767578884,0.6705882352941177,4.9112689535789515,2.0208090951017335,0.8981244272941178,0.1963976322205338,0.0874023299999999,0.1647948999999999,0.34179688,1.4533691,0.8451995168442188,-0.0004621238095238,0.2795405919695118,0.0,4.848351724839112,3.6882352941176473,5.576480217504905,1.7637800960684236,-0.2199592156764706,0.3386621253216754,0.14550781,0.3259277499999999,-0.7319336,0.7453613,0.1630740916884022,0.0137677869047619,0.2300791607643503,0.0833333333333333,4.23994101973296,0.6705882352941177,2.939338539467126,2.003578799435764,0.1102351518995409,-0.3177506203963655,-0.1272804947308394,1.0269366796096917,0.1636523413216161,0.0954938755466709,0.2029264039229091,1.0813810327478244,-0.0005674462365745,0.2506155274689506,1.5087115140411764,4.75686218792926,4.023529411764706,6.928738183496306,0.0,1445.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,136.813324757413,-10.103826476075,1.99322038831224,1.73178000851539,-3.32753823001806,-2.60928821333462,0.14291280093253,2.6767637708696,-3.03921760852303,2.86886029664192,-0.458934808701341,-0.62544070384964,132.816214774195,-8.38533293921488,-0.950694487181759,-1.33175008674133,-1.89788776435463,-3.39343056828342,-1.72085583608584,0.255418660531361,2.06882723928895,-0.371872288703444,-0.42287504606354,-2.30205452842515,137.508556722545,-9.52431622097589,-0.820894485081488,-0.484186723695331,0.597041636114927,-1.43377506543071,-4.72071257642863,2.38700871533459,-0.399370483790428,0.307316074399274,-1.02034323134601,-3.44626737470299,user2_wash_hands_18,-0.2214154422309411,0.2357084097658048,0.08642578,0.17553711,-0.8613281,0.72631836,0.1045832524926478,0.0027756463095238,0.2798092825387869,0.1428571428571428,4.35368094060076,5.364705882352942,5.610537866054334,1.5461975798386218,0.8977337996470587,0.2462353692502642,0.1147461,0.19238283,0.26904297,1.7478027,0.8665578320985596,0.001043410595238,0.2670858125639754,0.0,4.5984856537212995,0.3352941176470588,4.754296913912929,1.8034847214459329,0.2114631197117646,0.2951703595383125,0.22192383,0.487792964,-0.54785156,0.7338867,0.1318421921482088,-0.0037725539761904,0.1596750575805454,0.0595238095238095,2.596452603285114,0.3352941176470588,1.1071190692360426,2.05831028588886,-0.5225596587324568,-0.44906124087859,-0.0032865338546209,1.0231844587158383,0.2368054901850751,0.0820458466889568,0.160674865694866,1.1029832767394163,-0.0007231031529783,0.2748247590599359,1.4935719201427058,4.532673458505948,6.7058823529411775,5.695809529716807,0.0,1530.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,134.355059481875,-8.5413616819937,-0.617643720975094,-1.99245942882456,-0.0497254916260996,-4.83732753443436,-3.53027688496614,2.71111277334484,-2.26247929422967,-0.57595918685273,-1.55728014120317,1.10715824773043,137.49319359744,-9.59734535092149,-1.44551836091373,-0.369683543317846,0.308780794083436,-3.98252370430805,1.51176823854679,-1.7443486943267,0.288873217232762,3.05075590407064,-6.14978492857887,-1.80504603966247,136.907846314681,-9.65962826380391,3.26820145504899,-4.05144736175943,2.57407362645984,-5.18398417214588,0.41892770100488,-1.5092040133002,1.17213557540582,-0.0510806371547388,-2.21562657899035,-0.997267270205639,user2_wash_hands_19,0.0535386023882352,0.5529899002572772,0.321533202,0.7102050799999999,-1.390625,1.0544434,0.3086642117322388,0.0156366254761904,0.4476722493431063,0.2738095238095238,4.304174601608215,4.023529411764706,3.384709302325422,2.0776098725802203,0.815771485682353,0.5185608616454174,0.3479004,0.7299804599999999,-0.14501953,2.0388184,0.9343884840828311,-0.0099777952380952,0.4559977534184932,0.0714285714285714,4.667830143522823,4.023529411764706,4.541733867403974,2.1789256672682145,0.2433852248717647,0.298939000709209,0.155029295,0.319091794,-0.4958496,1.7182617,0.1486008938309,0.0082164946428571,0.4256225068870775,0.1547619047619047,4.816360599452083,0.3352941176470588,8.476109179580513,1.43337301550873,-0.7714338969059584,-0.2146747677349769,-0.0267281508401532,1.0951049160051165,0.4386328904532776,0.2256769825215108,0.4661665650836789,1.39165358964597,-0.0045416059424814,0.480492009894894,1.544956340702353,4.593504828819588,2.347058823529412,5.06978081499097,0.0,1615.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,134.676915637489,-8.14283091965138,-0.892149290630617,-0.93601370559116,-1.95739239378856,-0.908712096416306,-0.447187775799989,-1.58478220265826,-0.775282956617186,-2.22540946022712,-0.717850228104345,-3.02110289909848,136.756862390447,-8.11831571548317,0.604201475256354,-2.20449394226945,-1.59879765087561,-2.20740431859041,-2.97537264344516,-2.18431138397746,1.50087743673485,-2.76253990621371,0.316939844467449,-4.33704035930441,133.75674426004,-7.65566525859885,0.0900332782961784,-1.85475834059659,-1.75292364574116,-5.71180997456246,-0.789176365216122,1.00896883142912,-2.24402320192294,0.481022011144615,-1.13119016065898,-2.37053453916977,user2_wash_hands_20,0.3083065264082352,0.3029112508866047,0.162109373,0.3759765699999999,-0.16894531,1.0771484,0.1868081401395994,-0.0046008884523809,0.1257982114697676,0.119047619047619,2.9956224083919625,0.3352941176470588,1.4674785558952528,2.0864801334660794,0.7630945559294118,0.4263274832325045,0.2609863600000001,0.6230469,-0.1694336,1.8081055,0.7640684242484675,0.0094430103571428,0.3093503743557849,0.0476190476190476,4.484292766898681,2.011764705882353,3.701165022081092,2.1240374628152785,-0.1435431981485882,0.4366522548103334,0.3598632799999999,0.66967774,-1.2597656,1.0241699,0.2112698413656731,-0.0195079982142857,0.2161213261008765,0.1309523809523809,3.452458953601224,0.3352941176470588,1.806830512583362,1.9971876590531523,-0.3311550205400917,-0.4165277477355794,0.6121001569527484,1.035166508445589,0.3009596410589104,0.1510946150845924,0.2993092825292421,1.16214640575374,0.000338345182805,0.2597885080534346,1.4678969468156473,4.292411180134642,1.6764705882352944,4.318289240146813,0.0,1700.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,136.07342362601,-9.44068545740882,-0.320251439689842,0.379353702495814,-3.55968185746401,-4.45584230730057,-1.68829812336934,-2.68679185364746,-1.14344702333085,-3.81895592435262,-0.665578578593029,-0.803451868056915,135.213254995122,-8.02842012058036,-0.345683045572614,-1.22612949375105,-1.1585619210406,-3.39374308640775,-1.53458917170132,3.21334166727313,-2.69557994385718,-0.691104867690546,-0.822130148580581,-2.59428465237525,139.585383790862,-11.4350556587859,-1.64151391800619,1.82655997292122,-3.92590724789563,0.665184053735241,-2.61322666200078,1.74021169263835,-1.50968894905575,2.23252067594031,-0.564250109334962,-6.90139410436466,user2_wash_hands_21,0.18342141586,0.1535031655696343,0.0817871099999999,0.159179685,-0.3461914,0.65063477,0.0572066376359856,-0.0012817382595238,0.136832395458454,0.0595238095238095,4.544281342503387,0.3352941176470588,3.4777914815948434,1.7470220156108334,0.9287540205882354,0.2345096806621095,0.1071777499999999,0.2119141000000001,0.33642578,2.102539,0.9175788210830568,0.0002470471428571,0.285528346948577,0.0,4.691274587955232,2.347058823529412,5.469677399462368,1.5294207422533992,-0.1096794576858823,0.398253065282097,0.319824224,0.64794921,-0.8659668,0.703125,0.1706350874448554,0.0037434895238095,0.267578096641006,0.1428571428571428,2.992066425565353,0.6705882352941177,1.869837910882222,2.2362040240778196,-0.4656864214709564,0.063252797423854,0.037420386761026,1.0517811979526437,0.1979314472164542,0.0879326150412844,0.1683638653670489,1.1454205461638978,-0.0008169425304832,0.2442155849023792,1.4790642228235296,4.873370651180115,2.347058823529412,5.37012512950405,0.0,1785.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
user2,wash_hands,135.330432286353,-7.60113645256556,0.432463319508602,0.925961883874286,-3.72574272845373,-1.57817136962661,-0.195618755195639,-1.0879818429501,-1.17611183942726,1.68071184411851,-4.18582632861625,-0.95228708846598,133.598292946146,-8.1435360447622,2.78205193201488,-3.54537903784513,-0.606573611365631,-2.53587648164416,-4.40326484212125,1.45433493663069,-2.70501248024353,1.59012192009711,-1.21868735874795,-2.37415240498395,128.022566140423,-3.34856566547794,0.225273279759186,4.70891254961652,-3.27232186776161,-3.82544301486734,2.21645086420226,-3.12784335305325,-2.97030572710306,3.1463370936555,-1.38356301821267,-4.07332228961639,user2_wash_hands_22,0.1237534465788235,0.2710793191349332,0.129394532,0.28149414,-0.32495117,0.8251953,0.0887989128027967,0.0022960844642857,0.0986066443472582,0.1785714285714285,3.377985253883837,0.3352941176470588,1.5653716740119716,1.9731093463139129,0.7945255058588235,0.4029757355929509,0.1420899,0.2905274000000001,-0.5197754,1.4018555,0.7936602229368992,-0.0140933078571428,0.2134885325150153,0.0357142857142857,4.337915985035025,0.3352941176470588,3.7398151465382097,1.7783967953071464,0.2548368562141176,0.3357527175888347,0.18017577,0.3571777399999999,-0.53393555,1.1674805,0.1776717106533827,0.0060221354166666,0.2298414961352254,0.1071428571428571,3.8374088457811486,1.0058823529411764,2.286947532425792,1.9691335045431664,-0.7467429774860834,-0.4634389417185323,0.4327269830668366,1.0106998824395124,0.1965110532001582,0.1054943348144408,0.2050514254337573,1.0601308463930788,-0.0067024890717029,0.1976528134861684,1.3794806994211763,4.829480988206165,6.7058823529411775,5.490491628049914,0.0,1870.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
