x_mean,x_std,x_mad,x_iqr,x_min,x_max,x_energy,x_jerk_mean,x_jerk_std,x_zcr,x_spectral_entropy,x_dominant_freq,x_spectral_centroid,x_entropy,y_mean,y_std,y_mad,y_iqr,y_min,y_max,y_energy,y_jerk_mean,y_jerk_std,y_zcr,y_spectral_entropy,y_dominant_freq,y_spectral_centroid,y_entropy,z_mean,z_std,z_mad,z_iqr,z_min,z_max,z_energy,z_jerk_mean,z_jerk_std,z_zcr,z_spectral_entropy,z_dominant_freq,z_spectral_centroid,z_entropy,corr_xy,corr_yz,corr_xz,mag_mean,mag_std,mag_mad,mag_iqr,mag_energy,mag_jerk_mean,mag_jerk_std,sma,mag_spectral_entropy,mag_dominant_freq,mag_spectral_centroid,mag_zcr,row_id,start_idx,start_time,activity,sensor,source_file,user
-0.34076574170588236,0.11001314606671657,0.05444336999999999,0.10473632,-0.59155273,0.028564453,0.12822418302785682,0.0011335098809523813,0.12314026112891567,0.047619047619047616,4.644632152226846,0.6705882352941177,4.734166947667853,1.8709819820941962,0.787152458964706,0.32646611922618146,0.12548826000000002,0.24975587,-0.1508789,1.4570313,0.7261891206567863,-0.0044323146428571466,0.2969826559034724,0.047619047619047616,4.2432266841913435,1.0058823529411764,4.060140739496001,1.8293719091742766,0.02667451682941176,0.5168430615415819,0.37133789,0.85766601,-0.8129883,1.1420898,0.267838280111758,0.01057652071428571,0.2595466378705358,0.13095238095238096,2.8582584701690177,0.33529411764705885,1.3979234930798115,2.243976240331217,0.3807450515492344,-0.5935337628739061,-0.1994492613595866,1.0452160635739265,0.17255423565773884,0.09749918721523831,0.18698793756566112,1.1222515837964013,-0.0022399350569785063,0.22029259899680698,1.5712861917588237,4.967690259199904,2.682352941176471,6.799080338819604,0.0,10.0,850.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.2824879368823529,0.0755251747866614,0.049072260000000034,0.09985351,-0.4489746,-0.001953125,0.08550348651060398,-0.0012933640476190489,0.08870958001580133,0.0,4.4660275776917455,0.6705882352941177,4.396438195585377,1.8862770806337235,0.8335707709411766,0.2258335265059076,0.09252930000000004,0.24658199999999997,0.12670898,1.2207031,0.7458410118615617,0.009158180000000002,0.19752246211580912,0.0,4.697900493826116,0.0,5.646592110306633,1.8626891630963953,0.037175434600000015,0.45836391309191143,0.27148439,0.76953125,-0.6970215,1.1247559,0.21147948976262834,-0.014697847380952376,0.19842734654265595,0.05952380952380952,2.5434120633373496,0.33529411764705885,1.1021946303543728,2.044359667387871,0.03896991817409127,-0.6049860488330476,-0.15530296165505164,1.013964151482663,0.12124639228792526,0.07481632675610594,0.15356028240249697,1.042823988134794,-0.002076953878482422,0.16775108032685165,1.5197897520705885,4.9017000189003115,9.05294117647059,7.576405447163511,0.0,11.0,935.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.27244083197647057,0.1543451144687685,0.07006835000000003,0.14428711000000002,-0.8251953,0.3466797,0.09804642128840872,0.0008196151190476128,0.20311750801880726,0.047619047619047616,4.484364460884978,4.023529411764706,6.655411155057812,1.6215529852988253,0.8993393827058825,0.1403424074878908,0.08740236999999995,0.16308595000000004,0.4086914,1.2668457,0.8285073166252944,-0.0012236095238095286,0.20084717224999696,0.0,4.90935151324597,10.394117647058824,7.159060136282006,1.878663909724598,-0.3325597436235294,0.27879535441346515,0.11743163999999995,0.23315429999999998,-0.93652344,0.71191406,0.1883228327214772,0.0004039947619047603,0.3011733139395374,0.09523809523809523,4.103843625419509,3.6882352941176473,4.804345023237002,1.7126438651618496,-0.4901746525574623,-0.45991980208853556,0.4830599287919219,1.0423974711495496,0.16817872272140785,0.08909983377477126,0.18605852631993125,1.1148765706351809,-0.0014882652178287476,0.229475436916473,1.5704704721411764,4.795922530340245,3.6882352941176473,6.968899224998726,0.0,12.0,1020.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.2587488509117647,0.11158315316413764,0.06542968999999998,0.1586914,-0.48291016,0.07763672,0.07940176791821003,-0.0016537620238095245,0.11652276836021232,0.023809523809523808,3.98446761439267,0.6705882352941177,3.5589199421409137,2.0000145046635622,0.8693704059999999,0.20225346704195157,0.10644530000000008,0.25610350000000004,0.1459961,1.3928223,0.7967113677590947,0.0017002651190476188,0.2252829408987442,0.0,4.891160118399675,6.03529411764706,6.86442609773318,1.7249505193183468,-0.08671587869411765,0.4128446115076708,0.14453125,0.378417969,-0.60253906,1.1462402,0.17796031686861258,0.004908970476190479,0.17208471491234334,0.05952380952380952,2.613766120657483,0.33529411764705885,1.2411766372406636,1.8555729524631235,0.14305122513655283,-0.5123713824322325,-0.4099586179229578,1.0163134119796717,0.1455352231459977,0.10666411116532282,0.21329900129739288,1.054073452545917,0.0013779449472019162,0.20653507663216614,1.4879337087588236,4.7961754183235215,5.7,6.254664242532525,0.0,13.0,1105.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.26040326289411764,0.09079950279350611,0.052978510000000034,0.12500000000000003,-0.48779297,-0.02734375,0.07605440903345088,0.000627790238095236,0.10966356475173507,0.0,4.502573238598278,1.3411764705882354,4.99608985290159,2.006808410688121,0.8991641781411762,0.17585741895270637,0.06811523999999991,0.14013672,0.024169922,1.3771973,0.8394220510530052,0.0007295154761904819,0.2440250143718387,0.0,4.76791966635203,12.07058823529412,7.534473376281004,1.4297161032894554,-0.2763528290235294,0.3005209646542444,0.18481448,0.36425781,-0.84716797,0.7973633,0.16668373630602568,-0.004002162380952383,0.20326627215248932,0.07142857142857142,3.9122518362151615,0.33529411764705885,2.451311675464079,1.8573278030096627,-0.025737490787986254,-0.2568473863732467,-0.056013427137378814,1.0304201142745968,0.14280960923834318,0.08307313978034925,0.148347625433922,1.0821601963924814,0.0014181716538342775,0.2104075087521863,1.5168600680588236,4.708040127065161,12.07058823529412,7.930097375413466,0.0,14.0,1190.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.28186753264000003,0.2893817603780293,0.17553709999999997,0.34790039,-1.09375,0.28637695,0.16319110919604865,-0.0018572126309523765,0.3841685882411379,0.20238095238095238,4.25774108842391,3.3529411764705888,6.191261361892999,2.0573638405428207,0.9316119004705881,0.22821756016688594,0.1472167700000001,0.30126960000000014,0.32641602,1.5737305,0.9199839878669475,0.00025286011904761594,0.3001999018819819,0.0,4.356600765172166,3.3529411764705888,6.144665952548776,1.9256181443312816,-0.18961684558117645,0.5610719240729911,0.32373046999999994,0.6960449000000001,-1.2575684,1.4567871,0.350756252111124,0.0047084263095238,0.598905375080362,0.2619047619047619,3.84257934436454,3.3529411764705888,4.712031089349062,2.0470351513353857,-0.7504905185545159,-0.657076321243753,0.6890001228500507,1.1560011129852799,0.31239842501349807,0.1478280353941085,0.37669396372343367,1.43393134917412,-0.0011782893898607222,0.41415772310758686,1.7398782163647057,4.702794502475446,3.3529411764705888,6.216089736670668,0.0,15.0,1275.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.24279641448235298,0.11903685110522343,0.052246089999999995,0.09838867000000001,-0.6413574,0.045410156,0.07311987080653365,0.0006423223809523878,0.14861749133762228,0.023809523809523808,4.7270596349331795,2.347058823529412,6.4998122000830625,1.792613354764519,0.8925091918117647,0.22695554878852536,0.08935549999999992,0.16894536000000016,0.048339844,1.6130371,0.8480814785943902,0.0007672991666666729,0.26330400022485567,0.0,4.966724233187837,1.6764705882352944,5.594206306905714,1.539575216815437,-0.13927791735999998,0.39521157575472243,0.19970703,0.450195313,-0.7922363,1.0922852,0.17559052787466975,-0.007795061428571427,0.2033308970638458,0.10714285714285714,3.3316548983143583,1.3411764705882354,1.749489010593583,1.936480802377968,-0.1777714551974007,-0.4985179949825467,0.0012732045080963243,1.0334696795575675,0.16950604328687624,0.0889503893459116,0.1677015260630743,1.0967918772755936,0.001945516156960174,0.23017447162816543,1.4947581574752942,4.824767061778739,6.03529411764706,7.288944528948448,0.0,16.0,1360.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.24945714628235294,0.10430031823473947,0.06005858999999997,0.1328125,-0.53930664,-0.049072266,0.07310742421520318,-0.00014822821428571277,0.11740191993916473,0.0,4.762901767578884,0.6705882352941177,4.9112689535789515,2.0208090951017335,0.8981244272941178,0.19639763222053389,0.08740232999999997,0.16479489999999997,0.34179688,1.4533691,0.8451995168442188,-0.0004621238095238099,0.27954059196951186,0.0,4.848351724839112,3.6882352941176473,5.576480217504905,1.7637800960684236,-0.21995921567647062,0.33866212532167544,0.14550781,0.32592774999999996,-0.7319336,0.7453613,0.16307409168840228,0.013767786904761907,0.2300791607643503,0.08333333333333333,4.23994101973296,0.6705882352941177,2.939338539467126,2.003578799435764,0.11023515189954092,-0.31775062039636554,-0.1272804947308394,1.0269366796096915,0.16365234132161616,0.09549387554667099,0.20292640392290917,1.0813810327478244,-0.0005674462365745304,0.25061552746895066,1.5087115140411764,4.75686218792926,4.023529411764706,6.928738183496306,0.0,17.0,1445.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
-0.22141544223094117,0.23570840976580487,0.08642578000000001,0.17553711,-0.8613281,0.72631836,0.10458325249264784,0.0027756463095238095,0.2798092825387869,0.14285714285714285,4.35368094060076,5.364705882352942,5.610537866054334,1.5461975798386218,0.8977337996470587,0.24623536925026424,0.11474610000000007,0.19238283,0.26904297,1.7478027,0.8665578320985596,0.0010434105952380954,0.2670858125639754,0.0,4.5984856537212995,0.33529411764705885,4.754296913912929,1.8034847214459329,0.21146311971176468,0.29517035953831255,0.22192383000000004,0.48779296400000005,-0.54785156,0.7338867,0.1318421921482088,-0.0037725539761904797,0.15967505758054545,0.05952380952380952,2.596452603285114,0.33529411764705885,1.1071190692360426,2.05831028588886,-0.5225596587324568,-0.44906124087859006,-0.003286533854620904,1.0231844587158383,0.23680549018507513,0.08204584668895687,0.160674865694866,1.1029832767394163,-0.0007231031529783761,0.2748247590599359,1.4935719201427058,4.532673458505948,6.7058823529411775,5.695809529716807,0.0,18.0,1530.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
0.05353860238823529,0.5529899002572772,0.321533202,0.7102050799999999,-1.390625,1.0544434,0.30866421173223885,0.01563662547619047,0.4476722493431063,0.27380952380952384,4.304174601608215,4.023529411764706,3.384709302325422,2.0776098725802203,0.815771485682353,0.5185608616454174,0.3479004,0.7299804599999999,-0.14501953,2.0388184,0.9343884840828313,-0.00997779523809523,0.4559977534184932,0.07142857142857142,4.667830143522823,4.023529411764706,4.541733867403974,2.1789256672682145,0.2433852248717647,0.29893900070920904,0.155029295,0.319091794,-0.4958496,1.7182617,0.1486008938309,0.008216494642857139,0.4256225068870775,0.15476190476190477,4.816360599452083,0.33529411764705885,8.476109179580513,1.4333730155087299,-0.7714338969059584,-0.21467476773497698,-0.02672815084015323,1.0951049160051165,0.43863289045327764,0.2256769825215108,0.46616656508367893,1.39165358964597,-0.00454160594248141,0.48049200989489405,1.544956340702353,4.593504828819588,2.347058823529412,5.06978081499097,0.0,19.0,1615.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
0.30830652640823525,0.3029112508866047,0.162109373,0.37597656999999995,-0.16894531,1.0771484,0.18680814013959945,-0.004600888452380952,0.12579821146976766,0.11904761904761904,2.9956224083919625,0.33529411764705885,1.4674785558952528,2.0864801334660794,0.7630945559294118,0.4263274832325045,0.2609863600000001,0.6230469,-0.1694336,1.8081055,0.7640684242484675,0.009443010357142855,0.30935037435578494,0.047619047619047616,4.484292766898681,2.011764705882353,3.701165022081092,2.1240374628152785,-0.14354319814858824,0.4366522548103334,0.35986327999999995,0.66967774,-1.2597656,1.0241699,0.21126984136567317,-0.019507998214285716,0.2161213261008765,0.13095238095238096,3.4524589536012242,0.33529411764705885,1.806830512583362,1.9971876590531525,-0.3311550205400917,-0.4165277477355794,0.6121001569527484,1.035166508445589,0.3009596410589104,0.15109461508459243,0.29930928252924216,1.16214640575374,0.00033834518280500175,0.2597885080534346,1.4678969468156473,4.292411180134642,1.6764705882352944,4.318289240146813,0.0,20.0,1700.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
0.18342141586000002,0.1535031655696343,0.08178710999999997,0.15917968500000002,-0.3461914,0.65063477,0.05720663763598562,-0.0012817382595238101,0.136832395458454,0.05952380952380952,4.544281342503387,0.33529411764705885,3.4777914815948434,1.7470220156108334,0.9287540205882354,0.23450968066210956,0.10717774999999996,0.2119141000000001,0.33642578,2.102539,0.9175788210830569,0.0002470471428571443,0.285528346948577,0.0,4.691274587955232,2.347058823529412,5.469677399462368,1.5294207422533992,-0.10967945768588236,0.398253065282097,0.319824224,0.64794921,-0.8659668,0.703125,0.17063508744485545,0.0037434895238095296,0.26757809664100607,0.14285714285714285,2.992066425565353,0.6705882352941177,1.869837910882222,2.2362040240778196,-0.46568642147095646,0.063252797423854,0.037420386761026,1.0517811979526435,0.19793144721645423,0.08793261504128447,0.16836386536704895,1.1454205461638978,-0.00081694253048329,0.24421558490237927,1.4790642228235296,4.873370651180115,2.347058823529412,5.37012512950405,0.0,21.0,1785.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
0.12375344657882353,0.27107931913493327,0.129394532,0.28149414,-0.32495117,0.8251953,0.08879891280279673,0.0022960844642857157,0.09860664434725824,0.17857142857142858,3.377985253883837,0.33529411764705885,1.5653716740119716,1.9731093463139127,0.7945255058588235,0.4029757355929509,0.1420899,0.2905274000000001,-0.5197754,1.4018555,0.7936602229368992,-0.01409330785714285,0.21348853251501534,0.03571428571428571,4.337915985035025,0.33529411764705885,3.7398151465382097,1.7783967953071464,0.2548368562141176,0.33575271758883474,0.18017577,0.35717773999999997,-0.53393555,1.1674805,0.1776717106533827,0.006022135416666668,0.22984149613522548,0.10714285714285714,3.8374088457811486,1.0058823529411764,2.286947532425792,1.9691335045431666,-0.7467429774860834,-0.46343894171853234,0.4327269830668366,1.0106998824395124,0.19651105320015824,0.10549433481444082,0.20505142543375732,1.0601308463930788,-0.006702489071702907,0.19765281348616848,1.3794806994211763,4.829480988206165,6.7058823529411775,5.490491628049914,0.0,22.0,1870.0,1469751141723.0,wash_hands,acc,data/htad/raw/user2/1469751141723-acc-wash_hands.txt,user2
0.32551125829411764,0.3245609432978268,0.12792968999999998,0.18481444999999996,-0.7089844,0.8967285,0.21129738519059496,0.007632300952380953,0.20795402087259326,0.03571428571428571,4.382822747194259,0.6705882352941177,3.609789044127101,1.8928197054863272,0.8762953802352944,0.3088923139478206,0.15747069999999996,0.2954101499999999,-0.390625,1.9833984,0.8633080550377575,-0.0016886392857142854,0.3250901029968669,0.023809523809523808,4.714257119301291,2.682352941176471,4.951259838087342,1.5524411040570762,0.13147116194470584,0.2589652624635858,0.10278320399999999,0.1875,-0.9458008,0.5969238,0.08434767358592495,0.0022379557142857146,0.23060066375530122,0.14285714285714285,4.375621075271659,0.33529411764705885,4.310519321445002,1.6905174702392118,-0.6333306231715089,0.5646164403451638,-0.4046989089959067,1.046235511504031,0.2536619172879061,0.09663807562595228,0.2047206306375704,1.1589531138142777,-0.00181916508933582,0.2116535146773327,1.5525677827094118,4.3572283735803685,2.682352941176471,3.3552755921614015,0.0,0.0,0.0,1469751687594.0,mop_floor,acc,data/htad/raw/user2/1469751687594-acc-mop_floor.txt,user2
