x_mean,x_std,x_min,x_max,x_energy,x_entropy,y_mean,y_std,y_min,y_max,y_energy,y_entropy,z_mean,z_std,z_min,z_max,z_energy,z_entropy,sma,activity,sensor,timestamp,user
0.6243537444705882,0.22818501980341546,0.16870117,1.3083496,0.4418860014971297,2.0500732567199704,0.6524098140588235,0.5767052315028911,-0.47021484,2.2416992,0.758227489523072,2.0858906953154537,0.2748764947294118,0.45977263318700623,-0.6672363,1.4526367,0.2869479615824417,2.036513584815638,1.7424718540588233,mop_floor,acc,1469751687594,user2
0.621257468117647,0.195150015518603,0.1784668,1.3083496,0.42404437024886027,1.897651242639165,0.7152085287764705,0.6065387946821317,-0.50097656,2.2473145,0.8794125490890569,2.111968879188539,0.24186868161647054,0.43349414228593763,-0.7993164,1.4526367,0.24641763054311042,1.988169803064904,1.7887092172400003,mop_floor,acc,1469751687594,user2
0.6772259911764705,0.21666328637633434,0.1784668,1.2563477,0.5055780227883465,2.0570474241451704,0.5824994268247059,0.6525023697788334,-0.5751953,3.4899902,0.7650649248181044,1.7561036808529653,0.26924977185176474,0.3516525375387247,-0.7993164,1.2236328,0.19615494679965154,1.90371724552676,1.6988281297658823,mop_floor,acc,1469751687594,user2
0.47496553600352936,0.44067186567920585,-0.9055176,1.2563477,0.41978395359231213,2.0003000456895577,0.5955451509070587,0.5989104070139454,-0.5751953,3.4899902,0.7133677023985212,1.6625266236721017,0.35982307082352943,0.24722559637378785,-0.14624023,1.2236328,0.1905931377992497,1.8963287277535925,1.5961942819999997,mop_floor,acc,1469751687594,user2
-0.23138212270235298,0.5655133435338171,-1.1032715,0.8249512,0.3733430284210438,2.2226158685714243,0.6656278718588233,0.38293701174125483,0.037353516,1.9118652,0.5897012187566284,1.9827169117810894,0.4096507361176472,0.2169887512625629,-0.20825195,1.0356445,0.21489784377621649,1.8999328965632964,1.624014822709412,mop_floor,acc,1469751687594,user2
-0.7143640865882354,0.22007570299833337,-1.1032715,0.14990234,0.5587493632572544,1.888352250308717,0.48582548232941186,0.2554190162582151,-0.15698242,1.1411133,0.30126527314692,2.057283531309248,0.4680261951764707,0.20087418661993156,-0.20825195,0.9980469,0.2593989582215828,1.855357081676213,1.6825252768,mop_floor,acc,1469751687594,user2
-0.5937586178470589,0.2966104776105994,-1.0126953,0.15942383,0.4405270716960376,2.145616160772342,0.46782800876470576,0.26109951650956115,-0.5288086,1.2839355,0.2870360033062763,1.6733595433769568,0.6251378674117648,0.2328693744851783,0.2800293,1.5712891,0.4450254988452473,1.8663587160283308,1.7146771596470587,mop_floor,acc,1469751687594,user2
-0.44462316264705887,0.3035846697162195,-0.96313477,0.15942383,0.28985340844897894,2.2687366282096573,0.5748362792352941,0.2399134740107973,-0.5288086,1.2839355,0.3879952229370065,1.587752266307942,0.6368997009411765,0.24982783983836723,0.17529297,1.5712891,0.468055178617265,1.8816951957171233,1.687333407764706,mop_floor,acc,1469751687594,user2
-0.5248563880941177,0.23710517284809174,-0.91552734,0.10546875,0.33169309111452644,2.082388136080356,0.6883099688235294,0.14858605431720567,0.05444336,0.96850586,0.49584842871940354,1.7808854037356936,0.505471621764706,0.17961645850677627,0.17529297,1.1618652,0.28776363257595833,1.9353485903118663,1.725353282,mop_floor,acc,1469751687594,user2
-0.5465676692941176,0.17804602451873433,-0.9387207,-0.2524414,0.3304366039645297,2.1671219725859134,0.6787138076470588,0.12842669907025986,0.37890625,0.9470215,0.47714584972485186,2.1545378120026095,0.5319450835294117,0.16388582263344434,0.18286133,0.9223633,0.3098241347513536,2.161612341472024,1.7572265604705877,mop_floor,acc,1469751687594,user2
-0.5199505968235294,0.1868044967786612,-1.0834961,-0.2524414,0.3052445431538733,2.051912452503789,0.6457203590705882,0.19351670846142147,-0.103027344,1.1320801,0.45440349857199225,1.741244428305983,0.5507956109411765,0.19873819770964454,0.09423828,1.0507813,0.3428726762609416,2.0881182743702698,1.7192124308117647,mop_floor,acc,1469751687594,user2
-0.5790153949411765,0.16240309618928422,-1.0834961,-0.29345703,0.36163359323075245,1.9030553033121174,0.7141860076588236,0.20052969755385897,-0.103027344,1.1320801,0.5502738131366913,1.6856688000431481,0.41821001752941167,0.18843164905578355,0.09423828,1.0507813,0.21040610512783284,1.8717387814919793,1.7141572841058828,mop_floor,acc,1469751687594,user2
-0.6539952894117647,0.1623393838249465,-0.9733887,-0.35864258,0.45406391411344105,2.1497737130366006,0.6978056062352942,0.1924903959035918,0.2084961,1.0771484,0.5239852166085279,2.048571040657333,0.35540556000000006,0.10872005964536958,0.16821289,0.6101074,0.1381331634482063,2.08974456347338,1.7072064556470588,mop_floor,acc,1469751687594,user2
-0.5314424409411765,0.2323553823367041,-0.9733887,0.21777344,0.3364200917343518,1.945764042452187,0.6452694165882353,0.2513457619859377,0.2084961,1.2648926,0.47954731205241324,2.1712568646873596,0.5333984354117646,0.20615171689356332,0.20263672,1.1411133,0.3270124212778824,2.0219800098581957,1.7174689785882349,mop_floor,acc,1469751687594,user2
-0.36187097932058826,0.23772923873305024,-0.8952637,0.27929688,0.18746579662303722,2.062144413583806,0.6552562059411764,0.2922748872621676,0.064453125,1.2648926,0.5147853051485383,2.217815169503329,0.7023954496470588,0.19091654925180226,0.26342773,1.2248535,0.5298084964631098,2.019750255716589,1.7422880303205885,mop_floor,acc,1469751687594,user2
-0.33031364906176475,0.26022161073594513,-0.8952637,0.27929688,0.17682239345050846,2.150795804006323,0.6683536327647059,0.2704880491557608,0.064453125,1.161377,0.5198603631658687,2.192496568253163,0.6651912915294117,0.20969760933343046,0.26342773,1.2248535,0.48645254168672314,2.1246211173188065,1.686549290532353,mop_floor,acc,1469751687594,user2
-0.201754941,0.2554647266129727,-0.7565918,0.5415039,0.10596728276135436,1.9651932472669265,0.773497818,0.22249624905404947,0.15917969,1.2839355,0.6478034552938828,2.053934305021389,0.5092601113529411,0.23505754613444807,-0.18041992,1.0273438,0.3145979110099582,1.8757431660192714,1.573753448917647,mop_floor,acc,1469751687594,user2
0.0021398196035294173,0.23080844264887013,-0.41723633,0.5415039,0.0532771160259324,2.1402911473665385,0.9162769976470589,0.16995584577498732,0.4855957,1.3186035,0.8684485259301995,2.0391200031024015,0.2867043903764706,0.23210016057801022,-0.18041992,0.7709961,0.13606989200148178,2.211934537596056,1.421515969815294,mop_floor,acc,1469751687594,user2
0.03274931017847058,0.16473544761122302,-0.60839844,0.3486328,0.02821028501683569,1.8101330680601608,0.9553567328235294,0.16086595184102048,0.4855957,1.3212891,0.938584341412966,1.9987987808627476,0.13926642924117646,0.16540560694237486,-0.32299805,0.5957031,0.046754153121563016,1.9294958487216327,1.2551585478815293,mop_floor,acc,1469751687594,user2
-0.2717974500309412,0.3429775685477906,-1.1337891,0.14819336,0.19150746637027638,2.0693975199878634,0.9212431068235294,0.19544171134234653,0.42919922,1.3212891,0.8868863244022939,2.1071488895622057,0.1124454275864706,0.21940074175344967,-0.6921387,0.5957031,0.06078065966706812,1.8773179182010182,1.4226505069268234,mop_floor,acc,1469751687594,user2
-0.2553538604764706,0.4352130847831597,-1.1337891,0.873291,0.25461602322671045,2.073115756446046,0.888002642235294,0.21956507937235875,0.3425293,1.2893066,0.836757516696654,2.1420621642953206,0.08589441609705883,0.250365893782511,-0.6921387,0.7285156,0.07006093148617025,1.9016181022789758,1.5211282173794118,mop_floor,acc,1469751687594,user2
0.3696691189411765,0.48817693012952845,-0.5493164,1.0070801,0.37497197260943615,2.0397264314213186,0.6519588704705882,0.3240221976795077,0.14916992,1.2822266,0.5300407533743433,2.2336554397091137,0.19695829526941183,0.26773693252879527,-0.34399414,0.7285156,0.11047563511536143,2.20295925106744,1.4775764037423529,mop_floor,acc,1469751687594,user2
0.5147920507658823,0.29878884076875195,-0.053710938,1.0070801,0.3542856268996774,2.2403898318473083,0.6948931518517647,0.7599559024107299,-0.2998047,3.7424316,1.0604094660993864,1.614204794411316,0.3907111695882352,0.3331539723723234,-0.42260742,1.3032227,0.26364678734846564,2.0267150159465026,1.6639820801564704,mop_floor,acc,1469751687594,user2
0.3238597201144707,0.20378023507629595,-0.053710938,0.7019043,0.14641150252037363,2.225105033146828,0.8558565044823531,0.8437202739392962,-0.2998047,3.7424316,1.4443542569209527,1.8335547167953261,0.40869140775294116,0.39095024170647635,-0.42260742,1.4902344,0.3198707582614331,2.0914134592034572,1.6710592869685885,mop_floor,acc,1469751687594,user2
0.5373937275838823,0.22087351233898195,-0.037353516,0.93188477,0.33757712689945835,2.071241923752309,0.5607622959317647,0.530468699373985,-0.17919922,2.9375,0.5958513935541914,1.5122197414808625,0.46487821667058826,0.31023004522023034,-0.25756836,1.4902344,0.3123544372921726,1.8955275090138841,1.5947035876638822,mop_floor,acc,1469751687594,user2
0.6444852925882353,0.09789546518070658,0.42138672,0.93188477,0.42494481446549026,2.000558773048845,0.48818934031294114,0.29718198232261633,-0.43945313,1.1806641,0.32664596261238454,1.883991615325804,0.47029526556470586,0.25885324918261793,-0.1184082,1.2502441,0.2881826414249757,1.9803580083354677,1.6221335015105878,mop_floor,acc,1469751687594,user2
0.5691779624705883,0.09313026064472538,0.22827148,0.74731445,0.3326367984099248,1.9060847987787886,0.6682358703058824,0.2770266497159184,-0.43945313,1.1806641,0.5232829430162863,1.8228263585305482,0.369459442242353,0.24829387461652025,-0.1184082,1.2502441,0.19815012763411474,1.942810009823732,1.6266974938423528,mop_floor,acc,1469751687594,user2
0.5753647749411764,0.12130854468061208,0.22827148,0.9055176,0.34576038725563873,1.9387928268975312,0.6968347882352941,0.285411768183198,-0.6105957,1.484375,0.5670385995123868,1.552565003099018,0.38416819841882355,0.2059588918040208,-0.039794922,0.9272461,0.19000426978950488,2.1386499722998655,1.6728716677600002,mop_floor,acc,1469751687594,user2
0.6709846035294118,0.14426337730900798,0.2980957,1.0639648,0.47103226020612315,2.0193676207269897,0.6547104775470588,0.42117685556747825,-0.6105957,2.1936035,0.6060357530756063,1.7304563204961116,0.3146139719105882,0.22894802849300228,-0.12939453,0.9272461,0.151399151072189,2.096929575426586,1.6672621779399996,mop_floor,acc,1469751687594,user2
